NAME,DESCRIPTION,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,Lat,Lng,ICON_NAME
MY FIRST SKOOL,Child Care Services,828803,"2, PUNGGOL DRIVE, SINGAPORE 828803",1.40717643206793,103.904437062699,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,681815,"815A, CHOA CHU KANG AVENUE 7, #01 - 01, KEAT HONG QUAD, SINGAPORE 681815",1.37607845963534,103.746903123618,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,570153,"153, BISHAN STREET 13, #01 - 32, SINGAPORE 570153",1.34608594962051,103.855078300546,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,570236,"236, BISHAN STREET 22, #01 - 154, SINGAPORE 570236",1.35900490096457,103.847006583662,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,570245,"245, BISHAN ST 22, #01 - 308, SINGAPORE 570245",1.36033727295522,103.843963455351,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,600209,"209, JURONG EAST ST 21, #01 - 341, SINGAPORE 600209",1.33782545502904,103.740093369011,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,608532,"3, GATEWAY DRIVE, #05 - 02, WESTGATE, SINGAPORE 608532",1.33402528745454,103.742586017746,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,650291,"291A, BUKIT BATOK STREET 24, #01 - 57, SINGAPORE 650291",1.34366765888523,103.756051704951,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,659841,"23, BUKIT BATOK EAST AVE 4, #04 - 01, BUKIT BATOK EAST COMMUNITY CLUB, SINGAPORE 659841",1.34898738780681,103.758195830417,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,750120,"120, CANBERRA CRESCENT, #03 - 01, MULTI STOREY CAR PARK, SINGAPORE 750120",1.44565375583576,103.831439770552,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,750303,"303, CANBERRA ROAD, #01 - 29, SINGAPORE 750303",1.44468991469643,103.822441628648,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,750331,"331, SEMBAWANG CLOSE, #01 - 361, SINGAPORE 750331",1.44752925933651,103.816660883817,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,750491,"491, ADMIRALTY LINK, #01 - 191, SINGAPORE 750491",1.45611278091708,103.81771658208,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,751507,"507A, WELLINGTON CIRCLE, #01 - 146, SINGAPORE 751507",1.45273079790604,103.82396690003,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,758459,"604, SEMBAWANG ROAD, #02 - 31, SEMBAWANG SHOPPING CENTRE, SINGAPORE 758459",1.44176714768658,103.82449507433,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,760423,"423, YISHUN AVENUE 11, #01 - 550, SINGAPORE 760423",1.4228283841566,103.848171891774,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,760612,"612, YISHUN STREET 61, #01 - 193, SINGAPORE 760612",1.4203647522769,103.835413305718,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,762509,"509B, YISHUN AVENUE 4, #01 - 20, ANGSANA BREEZE @ YISHUN, SINGAPORE 762509",1.4137997574815,103.840131914098,onemap-fc-childcare.png
My First Skool,Child Care Services,824322,"322D,SUMANG WALK,#01-857,PUNGGOL BAYVIEW, SINGAPORE 824322",1.41003628408203,103.896380215762,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,643648,"648C, JURONG WEST STREET 61, #01 - 210, SINGAPORE 643648",1.33896759937127,103.697949808194,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,730848,"848, WOODLANDS STREET 82, #01 - 195, SINGAPORE 730848",1.44178218339205,103.79175814028,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,761796,"796A, YISHUN RING ROAD, #01 - 3382, SINGAPORE 761796",1.41935682968803,103.833073419119,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,370082,"82, CIRCUIT ROAD, #01 - 03, MULTI STOREY CAR PARK, SINGAPORE 370082",1.32428420308354,103.890114782845,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,640756,"756, JURONG WEST STREET 74 , #01 - 68, SINGAPORE 640756",1.34932675149834,103.700721847068,onemap-fc-childcare.png
MY FIRST SKOOL (DS),Child Care Services,730742,"742, WOODLANDS CIRCLE, #01 - 443, SINGAPORE 730742",1.44392118162242,103.79603161214,onemap-fc-childcare.png
MY JOLLY EDUCARE PTE LTD,Child Care Services,487274,"32, SUNBIRD CIRCLE , SINGAPORE 487274",1.33946739710497,103.958781788272,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,530170,"170, HOUGANG AVENUE 1, #01 - 1481, SINGAPORE 530170",1.35145448851641,103.889315062708,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,530528,"528, HOUGANG AVENUE 6, #01 - 237, SINGAPORE 530528",1.37513419368467,103.890531723376,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,510197,"197, PASIR RIS STREET 12, #01 - 102, SINGAPORE 510197",1.36640299732745,103.960738668118,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,510487,"487, PASIR RIS DRIVE 4, #01 - 507, SINGAPORE 510487",1.37494127716863,103.960590046597,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,510568,"568, PASIR RIS STREET 51, #01 - 82, SINGAPORE 510568",1.36874937789048,103.94891280585,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,510637,"637, PASIR RIS DRIVE 1, #01 - 576, SINGAPORE 510637",1.37678316432999,103.940314272663,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD,Child Care Services,821232,"232A, SUMANG LANE, #01 - 385, MATILDA COURT, SINGAPORE 821232",1.40218692308285,103.891043338917,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD,Child Care Services,751362,"362A, SEMBAWANG CRESCENT, SUN NATURA, SINGAPORE 751362",1.44719484607884,103.814007987362,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD,Child Care Services,760675,"675, YISHUN AVENUE 4, #02 - 01, SINGAPORE 760675",1.42015549954037,103.843558889481,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD,Child Care Services,540338,"338, ANCHORVALE CRESCENT, #01 - 12, MULTI STOREY CAR PARK, SINGAPORE 540338",1.3992285612873,103.88965392915,onemap-fc-childcare.png
MY World Preschool Ltd,Child Care Services,342106,"106B, Bidadari Park Drive, #01 – 68, Singapore 342106",1.33364210498941,103.871164762706,onemap-fc-childcare.png
MY World Preschool Ltd,Child Care Services,090029,"29, TELOK BLANGAH RISE, SINGAPORE 090029",1.27364113047758,103.821071795429,onemap-fc-childcare.png
MY World Preschool Ltd,Child Care Services,550504,"504, SERANGOON NORTH AVE 4, #01 - 470, SINGAPORE 550504",1.37355993152004,103.876188557933,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,330004,"4, BOON KENG ROAD, #01 - 110, SINGAPORE 330004",1.31569896414625,103.859785170364,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,520123,"123, SIMEI STREET 1, #01 - 402, SINGAPORE 520123",1.34531519311261,103.953180076216,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,520428,"428, TAMPINES STREET 41, #01 - 459, SINGAPORE 520428",1.3590861644779,103.948910996093,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,520855,"855, TAMPINES STREET 83, #01 - 262, SINGAPORE 520855",1.3535824965178,103.935299489382,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,521113,"113, TAMPINES STREET 11, #01 - 151, SINGAPORE 521113",1.34647851154983,103.946176776212,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,530373,"373, Hougang St 31, #01 - 65, SINGAPORE 530373",1.36268195523885,103.890391273378,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,533476,"476C, UPPER SERANGOON VIEW, #01 - 534, SINGAPORE 533476",1.37794956076782,103.904346044767,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,150052,"52, LENGKOK BAHRU, #01 - 301, SINGAPORE 150052",1.2884871285573,103.813351523226,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,510575,"575, PASIR RIS STREET 53, #01 - 06, SINGAPORE 510575",1.37310921149865,103.946261132395,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,163009,"9B, BOON TIONG ROAD, #01 - 515, SINGAPORE 163009",1.28681417285275,103.828928311926,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,320014,"14, ST. GEORGE'S ROAD, #01 - 70, SINGAPORE 320014",1.32372958262025,103.862088432603,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,560584,"584, ANG MO KIO AVE 3, #01 - 3107, SINGAPORE 560584",1.37070978241114,103.853494776455,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,562700,"700B, ANG MO KIO AVENUE 6, SINGAPORE 562700",1.36941049566408,103.846059823495,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,610354,"354, KANG CHING ROAD, #01 - 23, SINGAPORE 610354",1.33915787214883,103.720931358501,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,732787,"787B, WOODLANDS CRESCENT, #01 - 82, SINGAPORE 732787",1.44456206851317,103.800811558689,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,730725,"725, WOODLANDS AVENUE 6, #01 - 494, SINGAPORE 730725",1.44435696822879,103.799119705081,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,730863,"863, WOODLANDS STREET 83, #01 - 190, SINGAPORE 730863",1.44039723807991,103.795020328994,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,570171,"171, BISHAN ST 13, #01 - 13, SINGAPORE 570171",1.34678776547379,103.853709983161,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,600055,"55, TEBAN GARDENS ROAD, #01 - 455, TEBAN VIEW, SINGAPORE 600055",1.32189196619643,103.737551595171,onemap-fc-childcare.png
MY WORLD PRESCHOOL LTD.,Child Care Services,750462,"462, SEMBAWANG DRIVE, #01 - 223, SINGAPORE 750462",1.45445318629995,103.814035193874,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ BEDOK PTE. LTD.,Child Care Services,469003,"750C, CHAI CHEE ROAD, #01 - 01, TECHNOPARK @ CHAI CHEE, SINGAPORE 469003",1.32315929186444,103.920979982361,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ BISHAN PTE. LTD.,Child Care Services,573960,"18, SIN MING LANE, #01 - 17, MIDVIEW CITY, SINGAPORE 573960",1.35897837775795,103.833891298998,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ BUANGKOK PTE LTD,Child Care Services,554360,"15, SERANGOON NORTH AVENUE 5, #02 - 00, SINGAPORE 554360",1.37598330742514,103.8706473035,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ BUONA VISTA PTE LTD,Child Care Services,138623,"3, BIOPOLIS DRIVE, #01 - 11, SYNAPSE, SINGAPORE 138623",1.30160385485988,103.793236810245,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ CHANGI AIRPORT PTE LTD,Child Care Services,819663,"65, AIRPORT BOULEVARD, #03 - 22-29, CHANGI AIRPORT TERMINAL 3, SINGAPORE 819663",1.35437073617361,103.985169653268,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ CHANGI BUSINESS PARK PTE. LTD.,Child Care Services,486066,"51, CHANGI BUSINESS PARK CENTRAL 2, #01 - 16, THE SIGNATURE, SINGAPORE 486066",1.33475675831051,103.965118783923,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ CITY SQUARE PTE. LTD,Child Care Services,208539,"180, KITCHENER ROAD, #07 - 01, CITY SQUARE MALL, SINGAPORE 208539",1.31130516479714,103.856421771906,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ CONCORDE HOTEL (ORCHARD) PTE LTD,Child Care Services,238840,"100, ORCHARD ROAD, #01 - 03, CONCORDE HOTEL AND SHOPPING MALL, SINGAPORE 238840",1.30061437146928,103.842228053204,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ HOLLAND V PTE. LTD.,Child Care Services,278967,"211, HOLLAND AVENUE, #04 - 01, HOLLAND ROAD SHOPPING CENTRE, SINGAPORE 278967",1.31025541628847,103.795350445461,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ JTC SUMMIT PTE. LTD.,Child Care Services,609434,"8, JURONG TOWN HALL ROAD, #05 - 01, JTC SUMMIT, THE, SINGAPORE 609434",1.33136345456315,103.741683568698,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ JURONG WEST PTE. LTD.,Child Care Services,648965,"20, JURONG WEST STREET 93, #02 - 06/07, JURONG WEST SPORTS&RECREATIONCTR, SINGAPORE 648965",1.33841806131036,103.693768903089,onemap-fc-childcare.png
MindChamps PreSchool @ Marina Square,Child Care Services,039594,"6, RAFFLES BOULEVARD, #01 - 213, MARINA SQUARE, SINGAPORE 039594",1.29145525906521,103.857007341008,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ MBC PTE. LTD.,Child Care Services,117439,"20, PASIR PANJANG ROAD, #02 - 25, MAPLETREE BUSINESS CITY, SINGAPORE 117439",1.27482748253668,103.799064831461,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ NORDCOM II PTE. LIMITED,Child Care Services,757044,"2, GAMBAS CRESCENT, #01 - 26, NORDCOM TWO, SINGAPORE 757044",1.44318523217238,103.815768797809,onemap-fc-childcare.png
MINDCHAMPS PRESCHOOL @ PARAGON PTE. LIMITED,Child Care Services,238859,"290, ORCHARD ROAD, #06 - 19/20, PARAGON, THE, SINGAPORE 238859",1.30372321372467,103.835240310126,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,544576,"49, RIVERVALE CRESCENT, SINGAPORE 544576",1.38856300481359,103.909300336431,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,640409,"409, JURONG WEST STREET 42, #01 - 899, SINGAPORE 640409",1.35409792626919,103.72532473998,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,640518,"518, JURONG WEST STREET 52, #01 - 129, SINGAPORE 640518",1.34508680076004,103.717978487978,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,640459,"459, JURONG WEST STREET 41, #01 - 688, SINGAPORE 640459",1.35032904345852,103.720911818652,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,641671,"671A, JURONG WEST STREET 65, #01 - 96, SINGAPORE 641671",1.3439721878468,103.702307670659,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,641681,"681A, JURONG WEST CENTRAL 1, #01 - 94, SINGAPORE 641681",1.34440861809268,103.705195218697,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,642180,"180B, BOON LAY DRIVE, #01 - 664, SINGAPORE 642180",1.34783388398772,103.709071002897,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,640613,"613, JURONG WEST ST 62, #01 - 161, SINGAPORE 640613",1.33978250315871,103.700667736115,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,643656,"656C, JURONG WEST STREET 61, #01 - 313, SINGAPORE 643656",1.33598954636094,103.699974206504,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,643698,"698C, JURONG WEST CENTRAL 3, #01 - 79, JURONG WEST BLOSSOM, SINGAPORE 643698",1.34027049971048,103.70783060871,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 19 (CC),Child Care Services,680019,"19, TECK WHYE LANE, #01 - 49, SINGAPORE 680019",1.37939430076838,103.752949446893,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 3 (CC),Child Care Services,680003,"3, TECK WHYE AVENUE, #01 - 168, SINGAPORE 680003",1.38247655729433,103.752527979439,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ CLEMENTI BLK 420A (CC),Child Care Services,120420,"420A, CLEMENTI AVENUE 1, #02 - 01, SINGAPORE 120420",1.31004548153482,103.769123847172,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ CLEMENTI BLK 462A (EY),Child Care Services,121462,"462A, CLEMENTI AVENUE 3, #01 - 01, CLEMENTI HEIGHTS, SINGAPORE 121462",1.31150063762246,103.765637482369,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 134 (CC),Child Care Services,470134,"134, BEDOK RESERVOIR ROAD, #01 - 1235, SINGAPORE 470134",1.33277860059156,103.912631130412,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 620 (CC),Child Care Services,470620,"620, BEDOK RESERVOIR ROAD, #01 - 1426, SINGAPORE 470620",1.33433431947707,103.917712563306,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 629 (CC),Child Care Services,470629,"629, BEDOK RESERVOIR ROAD, #01 - 1643, SINGAPORE 470629",1.33439906579295,103.914501169896,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 108 (CC),Child Care Services,460108,"108, BEDOK NORTH ROAD, #01 - 2222, SINGAPORE 460108",1.33274007206793,103.936223527338,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 115 (CC),Child Care Services,460115,"115, BEDOK NORTH ROAD, #01 - 303, SINGAPORE 460115",1.33143367172493,103.936865411478,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 184  (CC),Child Care Services,460184,"184, BEDOK NORTH ROAD, #01 - 01, SINGAPORE 460184",1.32609461491479,103.941385899935,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 76 (CC),Child Care Services,460076,"76, BEDOK NORTH ROAD, #01 - 178, SINGAPORE 460076",1.32830648856652,103.942065702242,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 105 (CC),Child Care Services,750105,"105, CANBERRA STREET, #03 - 01, SINGAPORE 750105",1.44885887921511,103.83240621559,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 115B (CC),Child Care Services,752115,"115B, CANBERRA WALK, #01 - 137, EASTLACE @ CANBERRA, SINGAPORE 752115",1.44631122111403,103.829416908078,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 333D (CC),Child Care Services,764333,"333D, YISHUN STREET 31 , #01 - 151, SINGAPORE 764333",1.43208984757784,103.846198343857,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 446 (CC),Child Care Services,760446,"446, YISHUN AVENUE 11, #01 - 54, SINGAPORE 760446",1.42303228507753,103.845159836452,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI BLK 412 (CC),Child Care Services,400413,"413, EUNOS ROAD 5, #01 - 84, SINGAPORE 400413",1.31851756915001,103.898787547906,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ HENDERSON-DAWSON BLK 59 (CC),Child Care Services,142059,"59, STRATHMORE AVENUE, #01 - 93, SINGAPORE 142059",1.29318963535143,103.811252597146,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 275A (CC),Child Care Services,641275,"275A, JURONG WEST STREET 25, #01 - 127, SINGAPORE 641275",1.3524129344066,103.702221238758,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 345 (CC),Child Care Services,650345,"345, BUKIT BATOK STREET 34, SINGAPORE 650345",1.36284881420897,103.750843246779,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 419 (CC),Child Care Services,650419,"419, BUKIT BATOK WEST AVENUE 2, #01 - 225, SINGAPORE 650419",1.36179958755686,103.746031525951,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 447 (CC),Child Care Services,650447,"447, BUKIT BATOK WEST AVENUE 9, #02 - 01, SINGAPORE 650447",1.35269612891634,103.739809942331,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 748 (CC),Child Care Services,640748,"748, JURONG WEST STREET 73, #01 - 125, SINGAPORE 640748",1.34775336460253,103.697968714645,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ JALAN KAYU BLK 517 (CC),Child Care Services,550517,"517, SERANGOON NORTH AVENUE 4, #01 - 236, SINGAPORE 550517",1.37132341839225,103.874085638991,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 308 (CC),Child Care Services,600308,"308, JURONG EAST STREET 32, #01 - 270, SINGAPORE 600308",1.34729503214292,103.734573253901,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC),Child Care Services,640403,"403, JURONG WEST STREET 42, #01 - 559, SINGAPORE 640403",1.35383920979822,103.721479697972,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 404 (CC),Child Care Services,640404,"404, JURONG WEST STREET 42, #01 - 575, SINGAPORE 640404",1.35392289176881,103.722505721625,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 455 (CC),Child Care Services,640455,"455, JURONG WEST STREET 42, #01 - 136, SINGAPORE 640455",1.35106550302666,103.71852780552,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 515 (CC),Child Care Services,640515,"515, JURONG WEST STREET 52, #01 - 17, SINGAPORE 640515",1.34630374619315,103.720626371771,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 528 (DS),Child Care Services,640528,"528, JURONG WEST STREET 52, #01 - 359, SINGAPORE 640528",1.3483196862436,103.716955473046,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 553 (CC),Child Care Services,640553,"553, JURONG WEST STREET 42, #01 - 311, SINGAPORE 640553",1.35312055047309,103.718929657491,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KAKI BUKIT BLK 525 (CC),Child Care Services,460525,"525, BEDOK NORTH STREET 3, #01 - 410, SINGAPORE 460525",1.33470352002106,103.929040937893,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 131 (CC),Child Care Services,460131,"131, BEDOK NORTH AVENUE 3, #01 - 118, SINGAPORE 460131",1.32698509618171,103.935847900458,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 409 (CC),Child Care Services,460409,"409, BEDOK NORTH AVENUE 2, #01 - 26, SINGAPORE 460409",1.32810290927681,103.932938108994,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 424 (CC),Child Care Services,460424,"424, BEDOK NORTH AVENUE 1, #01 - 246, SINGAPORE 460424",1.32842000252651,103.92748268211,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 287 (CC),Child Care Services,680287,"287, CHOA CHU KANG AVENUE 2, #01 - 199, SINGAPORE 680287",1.37893095378292,103.741564350797,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 353 (CC),Child Care Services,680353,"353, CHOA CHU KANG CENTRAL, #01 - 313, SINGAPORE 680353",1.38213705734148,103.743397521565,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC),Child Care Services,680435,"435, CHOA CHU KANG AVENUE 4, #01 - 513, SINGAPORE 680435",1.38513876276556,103.741050021629,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 448  (CC),Child Care Services,680448,"448, CHOA CHU KANG AVE 4, #01 - 285, SINGAPORE 680448",1.38013840538406,103.73733754023,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 484 (CC),Child Care Services,680484,"484, CHOA CHU KANG AVENUE 5, #01 - 10, SINGAPORE 680484",1.37647656378426,103.737135253959,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 489B (CC),Child Care Services,682489,"489B, CHOA CHU KANG AVENUE 5, #01 - 201, SINGAPORE 682489",1.37573635851096,103.73958459316,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 109 (CC),Child Care Services,560109,"109, ANG MO KIO AVENUE 4, #01 - 28, SINGAPORE 560109",1.370096534826,103.837687774337,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 172 (CC),Child Care Services,560172,"172, ANG MO KIO AVENUE 4, #01 - 565, SINGAPORE 560172",1.37469422067974,103.836462874222,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 180 (CC),Child Care Services,560180,"180, ANG MO KIO AVENUE 5, #01 - 2948, SINGAPORE 560180",1.37667705681219,103.838361041106,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 260B (CC),Child Care Services,562260,"260B, ANG MO KIO STREET 21, #01 - 151, KEBUN BARU COURT, SINGAPORE 562260",1.36886318570118,103.833950067753,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN CHAI CHEE BLK 32 (CC),Child Care Services,461032,"32, CHAI CHEE AVENUE, #01 - 222, SINGAPORE 461032",1.32371727806337,103.925001089388,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN CHAI CHEE BLK 341 (CC),Child Care Services,400341,"341, UBI AVENUE 1, #01 - 915, SINGAPORE 400341",1.32671260469906,103.901560753079,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 26B (CC),Child Care Services,322026,"26B, St. George’s Lane, St. George’s Towers, #01-37, Singapore 322026",1.32166850041367,103.862718565629,onemap-fc-childcare.png
PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 39 (CC),Child Care Services,330039,"39, BENDEMEER ROAD, #01 - 01, MULTI STOREY CAR PARK, SINGAPORE 330039",1.32075604290592,103.866219436779,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,513524,"524C, PASIR RIS STREET 51, #02 - 593, SINGAPORE 513524",1.37054528738956,103.947594581817,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,530667,"667, HOUGANG AVE 4, #01 - 339, SINGAPORE 530667",1.37378500371784,103.883849106245,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,530677,"677, HOUGANG AVENUE 8, #01 - 545, SINGAPORE 530677",1.37118462958052,103.884254618789,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,530706,"706, HOUGANG AVENUE 2, #01 - 181, SINGAPORE 530706",1.36596035875577,103.88864648067,onemap-fc-childcare.png
MY FIRST SKOOL,Child Care Services,530950,"950, HOUGANG ST 91, #01 - 316, SINGAPORE 530950",1.375427004143,103.878690995239,onemap-fc-childcare.png
