NAME,DESCRIPTION,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,Lat,Lng,ICON_NAME
PCF Sparkletots Preschool @ Tampines-Changkat Blk 358 (KN),Kindergartens,520358,358 Tampines Street 33  #01-666 S(520358),1.3544744687452,103.961004161557,school.gif
PCF Sparkletots Preschool @ Tanjong Pagar-Tiong Bahru Blk 130 (KN),Kindergartens,160130,130 Kim Tian Road Blk 127 #01-157 S(160130),1.28041254225052,103.829271249063,school.gif
PCF Sparkletots Preschool @ Tanjong Pagar-Tiong Bahru Blk 1E (KN),Kindergartens,085501,1E Cantoment Road  #03-49 S(085501),1.27662167527506,103.841156141356,school.gif
PCF Sparkletots Preschool @ Teck Ghee Blk 301 (DS),Kindergartens,560301,301 Ang Mo Kio Street 31  #01-1814 S(560301),1.36742110670752,103.845903594016,school.gif
PCF Sparkletots Preschool @ Teck Ghee Blk 466 (KN),Kindergartens,560466,466 Ang Mo Kio Avenue 10  #01-1034 S(560466),1.36581960528613,103.857061604498,school.gif
PCF Sparkletots Preschool @ Telok Blangah Blk 2 (KN),Kindergartens,130002,2 Dover Road  #01-342 S(130002),1.30310744987639,103.782900811104,school.gif
PCF Sparkletots Preschool @ Kaki Bukit Blk 519 (KN),Kindergartens,460519,519 Bedok North Avenue 1 Blk 545 #01-372 S(460519),1.33087464133036,103.928059100985,school.gif
PCF Sparkletots Preschool @ Kaki Bukit Blk 526 (KN),Kindergartens,460526,526 Bedok North Street 3  #01-462 S(460526),1.33421551578193,103.929129823959,school.gif
PCF Sparkletots Preschool @ Kampong Chai Chee Blk 135 (KN),Kindergartens,460135,135 Bedok North Street 2  #01-137 S(460135),1.32873200878091,103.936506735481,school.gif
PCF Sparkletots Preschool @ Kampong Chai Chee Blk 775 (KN),Kindergartens,470775,775 Bedok Reservoir View  #01-333 S(470775),1.33655000875481,103.93582197693,school.gif
PCF Sparkletots Preschool @ Kampong Glam Blk 462 (DS),Kindergartens,190462,462 Crawford Lane  #03-33 S(190462),1.30458617712551,103.860840758836,school.gif
PCF Sparkletots Preschool @ Keat Hong Blk 295 (DS),Kindergartens,680295,295 Choa Chu Kang Avenue 2  #01-169 S(680295),1.37816642908623,103.740967964377,school.gif
PCF Sparkletots Preschool @ Keat Hong Blk 411 (DS),Kindergartens,680411,411 Choa Chu Kang Avenue 3  #01-359 S(680411),1.38105979174943,103.7412601713,school.gif
PCF Sparkletots Preschool @ Keat Hong Blk 801 (DS),Kindergartens,680801,801 Keat Hong Close  #01-01 S(680801),1.37524902480591,103.743449894478,school.gif
PCF Sparkletots Preschool @ Kembangan Chai Chee Blk 116 (DS),Kindergartens,410116,116 Lengkong Tiga  #01-187 S(410116),1.32278532818172,103.911863015232,school.gif
PCF Sparkletots Preschool @ Kembangan Chai Chee Blk 326 (KN),Kindergartens,400326,326 Ubi Avenue 1  #01-675 S(400326),1.32717743248404,103.903801524218,school.gif
PCF Sparkletots Preschool @ Kembangan Chai Chee Blk 59 (KN),Kindergartens,460059,59 Chai Chee Road  #01-878 S(460059),1.32488916006591,103.92024673054,school.gif
PCF Sparkletots Preschool @ Kolam Ayer Blk 64 (KN),Kindergartens,330064,64 Kallang Bahru Blk 52 #01-375 S(330064),1.32036883993844,103.868340800907,school.gif
PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 79 (DS),Kindergartens,161079,"79, INDUS ROAD, #01 - 435, INDUS GARDEN, SINGAPORE 161079",1.29107461638082,103.828690178431,school.gif
PCF Sparkletots Preschool @ Macpherson Blk 108 (KN),Kindergartens,380108,108 Aljunied Cres Blk 17 #01-36 S(380108),1.31901275469313,103.885168796429,school.gif
PCF Sparkletots Preschool @ Macpherson Blk 31 (KN),Kindergartens,370031,31 Balam Road  #01-103 S(370031),1.3296823206226,103.88540800234,school.gif
PCF Sparkletots Preschool @ Marine Parade Blk 46 (DS),Kindergartens,440046,46 Marine Crescent Blk 47 #01-42 S(440046),1.30510474291299,103.912659621658,school.gif
PCF Sparkletots Preschool @ Marsiling Blk 302 (KN),Kindergartens,730302,302 Woodlands Street 31 Blk 31 #01-301 S(730302),1.43151114459947,103.774428428987,school.gif
Bethesda (Katong) Kindergarten,Kindergartens,456929,2 La Salle Street   S(456929),1.31680130749558,103.918409415348,school.gif
Bethesda (Pasir Ris) Kindergarten,Kindergartens,518458,11 Pasir Ris Drive 2   S(518458),1.36794698202429,103.964444243625,school.gif
Bethesda Chapel Kindergarten,Kindergartens,416913,27 Lorong Melayu   S(416913),1.32064873039784,103.910032017265,school.gif
Bibinogs Preschool K.A.,Kindergartens,269695,559 Bukit Timah Road  #B1-01 S(269695),1.32313885832492,103.81067616506,school.gif
Blue House International School,Kindergartens,287988,2 Turf Club Road   S(287988),1.33589728716014,103.795941519395,school.gif
Brainfit School House Pte. Ltd.,Kindergartens,329983,18 Ah Hood Road #04-51 S(329983),1.32710813170856,103.846374260603,school.gif
Brainy Bunch International Montessori,Kindergartens,530247,247 Hougang Avenue 3  #01-452 S(530247),1.35916574128219,103.891524302176,school.gif
Brainy Bunch International Montessori (Pasir Ris),Kindergartens,510273,273 Pasir Ris Street 21  #01-498 S(510273),1.36484626595442,103.964113175833,school.gif
British Council (Singapore) Pre-school,Kindergartens,528729,11 Tampines Concourse  #01-02/03/04 S(528729),1.35638869589814,103.940884212615,school.gif
Bukit Panjang Methodist Church Kindergarten,Kindergartens,678099,488 Upper Bukit Timah Road John Wesley Centre  S(678091),1.36190360024981,103.767936368397,school.gif
Callidus Preschool,Kindergartens,570229,229 Bishan Street 23  #B1-53 S(570229),1.35760845055583,103.845962916789,school.gif
Calvary Pandan Kindergarten,Kindergartens,609337,201 Pandan Gardens   S(609337),1.32121263356365,103.745983723854,school.gif
Camelot at River Valley Pte. Ltd.,Kindergartens,239426,80 Kim Seng Road  #01-08 S(239426),1.29202896506623,103.834255979831,school.gif
Canossian Convent Kindergarten,Kindergartens,598454,100 Jalan Merbok   S(598454),1.34556065505878,103.76430222495,school.gif
Catholic Kindergarten,Kindergartens,549404,15 Flower Road   S(549404),1.36010502069796,103.881990499657,school.gif
Cavenur Kindergarten Pte. Ltd.,Kindergartens,520741,741 Tampines Street 72  #01-74 S(520741),1.36001177535613,103.933043784538,school.gif
Cedan Kindergarten,Kindergartens,820198,198 Punggol Field  #02-02 S(820198),1.3995094177884,103.906371608671,school.gif
Centre of New Life Kindergarten,Kindergartens,649151,5 Jurong West Street 74   S(649151),1.3493816179959,103.698883758933,school.gif
CGM Kindergarten,Kindergartens,689457,172 Choa Chu Kang Avenue 1   S(689457),1.37731135809545,103.746705228016,school.gif
Chen Li Kindergarten,Kindergartens,399711,76 Guillemard Road   S(399711),1.309566609679,103.880381141146,school.gif
Chengzhu Mandarin Kindergarten,Kindergartens,138639,35 Rochester Drive The Rochester #03-01/02/03/04/05/27 S(138639),1.30535120421258,103.788347378512,school.gif
Children's Vineyard Kindergarten,Kindergartens,428102,42 Joo Chiat Lane   S(428102),1.31233159790085,103.903418007443,school.gif
Chinese Kindergarten,Kindergartens,169053,256 Outram Road   S(169053),1.28575140640772,103.835938249326,school.gif
Choa Chu Kang Bible Centre Kindergarten,Kindergartens,689284,10 Choa Chu Kang Street 52   S(689284),1.39447144744345,103.74405435399,school.gif
Clementi Woods Kindergarten LLP,Kindergartens,127370,152 West Coast Road   S(127370),1.30287178230114,103.765810208111,school.gif
Coco-Ro learning House,Kindergartens,239850,20 Devonshire Road  Devonshire Building #01-01/02 S(239850),1.29819896463944,103.838024583204,school.gif
Darul Ghufran Mosque Kindergarten,Kindergartens,529651,503 Tampines Avenue 5   S(529651),1.35535423409214,103.939910572597,school.gif
Darul Makmur Mosque Kindergarten,Kindergartens,769099,950 Yishun Avenue 2   S(769099),1.43686614084217,103.834340340387,school.gif
Dayspring Kindergarten,Kindergartens,828670,11 Northshore Drive Marina Country Club  S(828670),1.41494972645653,103.898820546221,school.gif
Hope Community Kindergarten (Choa Chu Kang),Kindergartens,689907,21 Choa Chu Kang Avenue 2   S(689907),1.37776771265351,103.740253371367,school.gif
Hope Community Kindergarten (Sembawang),Kindergartens,757614,55 Sembawang Drive   S(757614),1.45475508257236,103.814545962606,school.gif
Hope Community Kindergarten (Tampines),Kindergartens,529151,20 Tampines Street 43   S(529151),1.36140392768634,103.952153518306,school.gif
